Disk transfers per second his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 09:16:03,8.3,0.0,0.0,8.3,0.4,60.6,0.4,58.7,0.4,60.2,0.4,60.6,58.7,0.4,0.4,58.7,60.2,0.4,60.6,60.6,0.4,0.4,0.4,58.7,0.4,60.2,60.2,0.4,14.4,0.0,60.2,0.4,0.4,0.4,60.6,58.7,60.2,0.4,0.4,60.6,58.7,0.4,0.4,60.6,58.8,0.4,60.6,58.7,60.2,0.4,0.4,60.2,0.4,0.4,3.0,484.7,470.1,3.1,3.0,481.8,57.3,57.3,57.3,57.3,458.7,57.3,57.3,57.3,57.3,61.0,61.0,61.0,61.0,488.1,61.0,61.0,61.0,61.0,68.2,68.2,68.2,68.2,545.8,68.2,68.2,68.2,68.2
2025-01-20 09:16:33,14.1,0.0,0.0,14.1,0.4,59.3,0.4,58.5,0.4,60.3,0.4,59.3,58.5,0.4,0.4,58.5,60.3,0.4,59.3,59.3,0.4,0.4,0.4,58.5,0.4,60.3,60.2,0.4,20.9,0.0,60.3,0.4,0.4,0.4,59.3,58.5,60.3,0.4,0.4,59.3,58.5,0.4,0.4,59.3,58.4,0.4,59.3,58.5,60.3,0.4,0.4,60.3,0.4,0.4,3.0,474.5,467.6,3.1,3.0,482.2,57.6,57.6,57.6,57.6,460.7,57.6,57.6,57.6,57.6,60.0,60.0,60.0,60.0,479.8,60.0,60.0,60.0,60.0,66.3,66.2,66.2,66.2,529.9,66.3,66.2,66.2,66.2
2025-01-20 09:17:03,9.6,0.0,0.0,9.6,0.4,57.3,0.4,58.7,0.4,58.5,0.4,57.3,58.7,0.4,0.4,58.7,58.5,0.4,57.3,57.2,0.4,0.4,0.4,58.7,0.4,58.5,58.5,0.4,18.8,0.0,58.5,0.4,0.4,0.4,57.3,58.7,58.5,0.4,0.4,57.3,58.7,0.4,0.4,57.2,58.7,0.4,57.2,58.7,58.5,0.4,0.4,58.5,0.4,0.4,3.0,458.0,469.9,3.1,3.0,467.8,58.2,58.1,58.1,58.1,465.2,58.2,58.2,58.1,58.1,56.4,56.4,56.4,56.4,451.2,56.4,56.4,56.4,56.4,65.6,65.6,65.6,65.6,524.6,65.6,65.6,65.6,65.6
2025-01-20 09:17:33,16.1,0.0,0.0,16.1,0.4,54.9,0.4,50.4,0.4,56.0,0.4,54.9,50.4,0.4,0.4,50.4,56.1,0.4,55.0,55.0,0.4,0.4,0.4,50.4,0.4,56.1,56.0,0.4,22.9,0.0,56.0,0.4,0.4,0.4,55.0,50.4,56.1,0.4,0.4,54.9,50.4,0.4,0.4,55.0,50.4,0.4,55.0,50.4,56.1,0.4,0.4,56.0,0.4,0.4,3.0,439.7,403.2,3.1,3.0,448.4,57.1,57.1,57.1,57.1,456.8,57.1,57.1,57.1,57.1,56.3,56.3,56.3,56.3,450.5,56.3,56.3,56.3,56.3,60.1,60.1,60.1,60.1,480.7,60.1,60.1,60.1,60.1
2025-01-20 09:18:03,5.9,0.0,0.0,5.9,0.4,59.3,0.4,55.7,0.4,60.5,0.4,59.3,55.7,0.4,0.4,55.8,60.5,0.4,59.3,59.3,0.4,0.4,0.4,55.8,0.4,60.4,60.5,0.4,12.1,0.0,60.5,0.4,0.4,0.4,59.3,55.7,60.4,0.4,0.4,59.3,55.7,0.4,0.4,59.3,55.7,0.4,59.3,55.7,60.4,0.4,0.4,60.5,0.4,0.4,3.0,474.7,445.9,3.1,3.0,483.6,59.3,59.3,59.3,59.3,474.6,59.3,59.3,59.3,59.3,59.6,59.6,59.6,59.6,476.8,59.6,59.6,59.6,59.6,72.0,72.0,72.0,72.0,576.1,72.0,72.0,72.0,72.0
2025-01-20 09:18:33,15.0,0.0,0.0,15.0,0.4,58.2,0.4,57.0,0.4,62.1,0.4,58.2,57.0,0.4,0.4,57.0,62.1,0.4,58.2,58.2,0.4,0.4,0.4,57.0,0.4,62.1,62.1,0.4,21.8,0.0,62.1,0.4,0.4,0.4,58.2,57.0,62.2,0.4,0.4,58.2,57.0,0.4,0.4,58.2,57.0,0.4,58.2,57.0,62.1,0.4,0.4,62.1,0.4,0.4,3.0,465.6,456.1,3.1,3.0,497.1,61.2,61.2,61.2,61.2,489.9,61.2,61.2,61.2,61.2,58.7,58.7,58.8,58.7,469.9,58.7,58.8,58.7,58.7,67.9,67.9,67.9,67.9,543.5,67.9,68.0,67.9,67.9
2025-01-20 09:19:03,7.3,0.0,0.0,7.3,0.4,57.0,0.4,57.1,0.4,61.5,0.4,57.0,57.1,0.4,0.4,57.1,61.5,0.4,57.0,57.0,0.4,0.4,0.4,57.1,0.4,61.5,61.5,0.4,12.8,0.0,61.5,0.4,0.4,0.4,57.0,57.1,61.4,0.4,0.4,57.0,57.1,0.4,0.4,57.0,57.1,0.4,57.0,57.0,61.5,0.4,0.4,61.5,0.4,0.4,3.0,456.3,456.4,3.1,3.0,491.7,60.9,60.9,60.8,60.9,486.9,60.9,60.9,60.9,60.8,57.9,57.9,57.9,58.0,463.6,57.9,57.9,58.0,57.9,67.6,67.6,67.6,67.6,540.9,67.6,67.6,67.6,67.6
2025-01-20 09:19:33,13.2,0.0,0.0,13.2,0.4,60.4,0.4,55.9,0.4,63.9,0.4,60.4,55.9,0.4,0.4,55.9,63.9,0.4,60.4,60.4,0.4,0.4,0.4,55.9,0.4,63.9,63.9,0.4,20.3,0.0,63.9,0.4,0.4,0.4,60.4,55.9,63.9,0.4,0.4,60.4,55.9,0.4,0.4,60.4,55.9,0.4,60.4,55.9,63.9,0.4,0.4,63.9,0.4,0.4,3.0,483.4,447.2,3.1,3.0,511.0,59.3,59.2,59.3,59.3,474.1,59.3,59.3,59.2,59.3,58.8,58.8,58.8,58.8,470.5,58.8,58.8,58.8,58.8,67.3,67.3,67.3,67.3,538.4,67.3,67.3,67.3,67.3
2025-01-20 09:20:03,7.4,0.0,0.0,7.4,0.4,60.2,0.4,57.2,0.4,61.4,0.4,60.2,57.3,0.4,0.4,57.2,61.4,0.4,60.2,60.2,0.4,0.4,0.4,57.2,0.4,61.4,61.4,0.4,14.2,0.0,61.4,0.4,0.4,0.4,60.2,57.2,61.4,0.4,0.4,60.2,57.2,0.4,0.4,60.2,57.3,0.4,60.2,57.2,61.4,0.4,0.4,61.4,0.4,0.4,3.0,481.5,457.9,3.1,3.0,491.0,57.2,57.2,57.2,57.2,457.6,57.2,57.2,57.2,57.2,62.3,62.3,62.3,62.2,498.0,62.3,62.3,62.2,62.2,70.3,70.3,70.3,70.3,562.6,70.3,70.3,70.3,70.3
2025-01-20 09:20:33,9.5,0.0,0.0,9.5,0.5,70.9,0.5,70.2,0.5,70.8,0.5,70.8,70.2,0.5,0.5,70.2,70.8,0.5,70.9,70.8,0.5,0.5,0.5,70.2,0.5,70.8,70.8,0.5,15.8,0.0,70.8,0.5,0.5,0.5,70.9,70.2,70.8,0.5,0.5,70.9,70.2,0.5,0.5,70.8,70.2,0.5,70.8,70.2,70.8,0.5,0.5,70.8,0.5,0.5,4.1,566.7,561.6,4.2,4.1,566.6,67.6,67.7,67.7,67.6,541.2,67.6,67.7,67.7,67.7,70.1,70.1,70.1,70.1,560.7,70.1,70.1,70.1,70.1,76.6,76.6,76.6,76.5,612.4,76.6,76.6,76.6,76.6
2025-01-20 09:21:03,8.1,0.0,0.0,8.1,0.4,59.6,0.4,56.3,0.4,60.6,0.4,59.6,56.3,0.4,0.4,56.3,60.6,0.4,59.6,59.6,0.4,0.4,0.4,56.3,0.4,60.6,60.6,0.4,14.4,0.0,60.6,0.4,0.4,0.4,59.6,56.3,60.6,0.4,0.4,59.5,56.3,0.4,0.4,59.6,56.3,0.4,59.6,56.3,60.6,0.4,0.4,60.6,0.4,0.4,3.0,476.5,450.5,3.1,3.0,485.0,61.5,61.5,61.5,61.5,492.0,61.5,61.5,61.5,61.5,59.9,59.9,59.9,59.9,479.2,59.9,59.9,59.9,59.9,67.5,67.5,67.5,67.5,540.2,67.5,67.5,67.5,67.5
2025-01-20 09:21:33,13.4,0.0,0.0,13.4,0.4,56.9,0.4,53.2,0.4,61.3,0.4,57.0,53.1,0.4,0.4,53.2,61.3,0.4,57.0,57.0,0.4,0.4,0.4,53.1,0.4,61.3,61.3,0.4,19.5,0.0,61.3,0.4,0.4,0.4,56.9,53.2,61.3,0.4,0.4,57.0,53.2,0.4,0.4,57.0,53.1,0.4,57.0,53.2,61.3,0.4,0.4,61.3,0.4,0.4,3.0,455.7,425.3,3.1,3.0,490.4,56.5,56.5,56.5,56.5,452.3,56.5,56.5,56.5,56.5,58.8,58.8,58.8,58.8,470.2,58.8,58.8,58.8,58.8,68.0,67.9,67.9,68.0,543.5,67.9,67.9,67.9,68.0
2025-01-20 09:22:03,14.7,0.0,0.0,14.7,0.4,59.3,0.4,56.8,0.4,63.5,0.4,59.3,56.9,0.4,0.4,56.9,63.5,0.4,59.3,59.3,0.4,0.4,0.4,56.9,0.4,63.5,63.5,0.4,25.8,0.0,63.5,0.4,0.4,0.4,59.3,56.8,63.5,0.4,0.4,59.3,56.8,0.4,0.4,59.3,56.9,0.4,59.3,56.9,63.5,0.4,0.4,63.5,0.4,0.4,3.0,474.3,454.9,3.1,3.0,507.8,60.8,60.8,60.8,60.9,486.8,60.9,60.8,60.8,60.9,58.6,58.6,58.7,58.7,469.2,58.6,58.6,58.7,58.7,67.8,67.9,67.8,67.8,542.7,67.9,67.9,67.8,67.8
2025-01-20 09:22:33,14.2,0.0,0.0,14.2,0.4,62.9,0.4,59.1,0.4,62.6,0.4,62.9,59.1,0.4,0.4,59.1,62.6,0.4,62.9,62.8,0.4,0.4,0.4,59.1,0.4,62.6,62.7,0.4,21.5,0.0,62.6,0.4,0.4,0.4,62.9,59.1,62.6,0.4,0.4,62.9,59.1,0.4,0.4,62.9,59.1,0.4,62.9,59.1,62.6,0.4,0.4,62.7,0.4,0.4,3.0,503.1,473.0,3.1,3.0,501.1,63.5,63.5,63.5,63.5,508.3,63.5,63.5,63.5,63.5,59.5,59.5,59.5,59.5,475.8,59.5,59.5,59.5,59.5,67.9,67.8,67.9,67.9,542.8,67.8,67.8,67.9,67.9
2025-01-20 09:23:03,8.2,0.0,0.0,8.2,0.4,56.7,0.4,55.1,0.4,61.5,0.4,56.7,55.1,0.4,0.4,55.1,61.5,0.4,56.7,56.7,0.4,0.4,0.4,55.1,0.4,61.5,61.5,0.4,13.4,0.0,61.5,0.4,0.4,0.4,56.6,55.1,61.5,0.4,0.4,56.7,55.1,0.4,0.4,56.6,55.1,0.4,56.6,55.1,61.5,0.4,0.4,61.5,0.4,0.4,3.0,453.1,440.8,3.1,3.0,491.9,60.1,60.1,60.1,60.1,480.8,60.1,60.1,60.1,60.1,58.3,58.4,58.4,58.3,466.8,58.3,58.4,58.3,58.3,69.3,69.3,69.3,69.3,554.1,69.3,69.3,69.3,69.3
2025-01-20 09:23:33,12.4,0.0,0.0,12.4,0.4,60.0,0.4,57.8,0.4,62.8,0.4,60.0,57.8,0.4,0.4,57.8,62.8,0.4,60.0,60.0,0.4,0.4,0.4,57.8,0.4,62.8,62.8,0.4,17.9,0.0,62.8,0.4,0.4,0.4,60.0,57.8,62.8,0.4,0.4,60.0,57.8,0.4,0.4,60.1,57.8,0.4,60.0,57.8,62.8,0.4,0.4,62.8,0.4,0.4,3.0,480.3,462.3,3.1,3.0,502.5,61.6,61.6,61.6,61.6,492.7,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,492.5,61.6,61.6,61.6,61.6,69.7,69.7,69.7,69.7,557.4,69.7,69.7,69.7,69.7
2025-01-20 09:24:03,2.6,0.0,0.0,2.6,0.4,59.5,0.4,52.5,0.4,61.0,0.4,59.5,52.5,0.4,0.4,52.5,61.0,0.4,59.5,59.5,0.4,0.4,0.4,52.5,0.4,61.0,61.0,0.4,7.7,0.0,61.0,0.4,0.4,0.4,59.5,52.5,61.0,0.4,0.4,59.5,52.5,0.4,0.4,59.5,52.5,0.4,59.5,52.5,61.0,0.4,0.4,61.0,0.4,0.4,3.0,475.9,420.0,3.1,3.0,488.0,54.2,54.2,54.2,54.1,433.3,54.2,54.2,54.2,54.2,57.2,57.2,57.2,57.2,457.9,57.2,57.2,57.2,57.2,65.8,65.8,65.8,65.8,526.2,65.8,65.8,65.8,65.8
2025-01-20 09:24:33,15.2,0.0,0.0,15.2,0.4,73.6,0.4,74.2,0.4,76.2,0.4,73.7,74.2,0.4,0.4,74.2,76.2,0.4,73.6,73.6,0.4,0.4,0.4,74.2,0.4,76.2,76.2,0.4,22.1,0.0,76.2,0.4,0.4,0.4,73.6,74.2,76.2,0.4,0.4,73.7,74.2,0.4,0.4,73.7,74.2,0.4,73.7,74.2,76.2,0.4,0.4,76.2,0.4,0.4,3.0,589.3,593.6,3.0,3.1,609.6,74.1,74.1,74.1,74.1,592.9,74.1,74.1,74.1,74.1,73.3,73.2,73.2,73.3,586.0,73.3,73.2,73.3,73.3,85.2,85.2,85.2,85.1,681.1,85.2,85.2,85.1,85.1
2025-01-20 09:25:03,7.5,0.0,0.0,7.5,0.4,57.1,0.4,55.8,0.4,61.6,0.4,57.1,55.8,0.4,0.4,55.8,61.7,0.4,57.1,57.1,0.4,0.4,0.4,55.8,0.4,61.6,61.6,0.4,13.4,0.0,61.7,0.4,0.4,0.4,57.1,55.8,61.7,0.4,0.4,57.1,55.8,0.4,0.4,57.1,55.8,0.4,57.1,55.8,61.6,0.4,0.4,61.6,0.4,0.4,3.0,456.7,446.3,3.0,3.1,493.2,58.7,58.7,58.8,58.8,470.0,58.7,58.7,58.8,58.8,59.2,59.3,59.3,59.2,474.0,59.2,59.3,59.3,59.2,67.8,67.8,67.7,67.8,542.1,67.8,67.8,67.8,67.8
2025-01-20 09:25:33,14.5,0.0,0.0,14.5,0.5,59.6,0.5,54.0,0.5,58.8,0.5,59.6,54.0,0.5,0.5,54.0,58.8,0.5,59.6,59.6,0.5,0.5,0.5,54.0,0.5,58.9,58.8,0.5,21.2,0.0,58.8,0.5,0.5,0.5,59.6,54.0,58.8,0.5,0.5,59.6,54.0,0.5,0.5,59.6,54.0,0.5,59.6,54.0,58.9,0.5,0.5,58.8,0.5,0.5,4.1,476.6,432.3,4.1,4.2,470.7,60.0,60.0,60.0,60.0,480.0,60.0,60.0,60.0,60.0,59.5,59.5,59.5,59.5,475.9,59.5,59.5,59.5,59.5,66.1,66.1,66.2,66.2,529.2,66.1,66.1,66.2,66.2
2025-01-20 09:26:03,6.9,0.0,0.0,6.9,0.4,54.6,0.4,52.5,0.4,55.9,0.4,54.6,52.5,0.4,0.4,52.5,55.9,0.4,54.6,54.6,0.4,0.4,0.4,52.5,0.4,55.8,55.9,0.4,14.1,0.0,55.9,0.4,0.4,0.4,54.6,52.5,55.8,0.4,0.4,54.6,52.5,0.4,0.4,54.6,52.5,0.4,54.6,52.5,55.8,0.4,0.4,55.9,0.4,0.4,3.0,436.8,420.3,3.0,3.1,446.9,53.3,53.3,53.2,53.2,426.1,53.3,53.3,53.3,53.2,54.8,54.8,54.8,54.8,438.2,54.8,54.8,54.8,54.8,66.7,66.7,66.7,66.7,533.8,66.7,66.7,66.7,66.7
2025-01-20 09:26:33,13.7,0.0,0.0,13.7,0.4,52.0,0.4,49.1,0.4,55.3,0.4,52.0,49.1,0.4,0.4,49.1,55.3,0.4,52.1,52.1,0.4,0.4,0.4,49.1,0.4,55.3,55.3,0.4,21.6,0.0,55.3,0.4,0.4,0.4,52.1,49.1,55.3,0.4,0.4,52.0,49.1,0.4,0.4,52.1,49.1,0.4,52.1,49.1,55.3,0.4,0.4,55.3,0.4,0.4,3.0,416.5,392.6,3.0,3.1,442.7,51.3,51.3,51.3,51.3,410.3,51.3,51.3,51.3,51.3,54.1,54.1,54.1,54.1,433.1,54.1,54.1,54.1,54.1,59.1,59.1,59.1,59.1,472.8,59.1,59.1,59.1,59.1
2025-01-20 09:27:03,16.3,0.0,0.0,16.3,0.4,60.2,0.4,56.0,0.4,61.9,0.4,60.2,56.0,0.4,0.4,56.0,61.9,0.4,60.2,60.2,0.4,0.4,0.4,56.0,0.4,61.9,61.9,0.4,28.1,0.0,61.9,0.4,0.4,0.4,60.2,56.0,61.9,0.4,0.4,60.2,56.0,0.4,0.4,60.2,56.0,0.4,60.2,56.0,61.9,0.4,0.4,61.9,0.4,0.4,3.0,481.7,448.3,3.0,3.1,495.0,61.6,61.6,61.6,61.6,492.8,61.6,61.6,61.6,61.6,60.1,60.1,60.1,60.1,480.9,60.1,60.1,60.1,60.1,69.5,69.5,69.6,69.5,556.3,69.5,69.5,69.6,69.5
2025-01-20 09:27:33,9.4,0.0,0.0,9.4,0.4,61.5,0.4,62.4,0.4,65.2,0.4,61.5,62.4,0.4,0.4,62.4,65.2,0.4,61.5,61.5,0.4,0.4,0.4,62.4,0.4,65.2,65.2,0.4,14.0,0.0,65.2,0.4,0.4,0.4,61.5,62.4,65.2,0.4,0.4,61.5,62.4,0.4,0.4,61.5,62.4,0.4,61.5,62.4,65.2,0.4,0.4,65.2,0.4,0.4,3.0,491.9,499.3,3.0,3.1,521.4,60.7,60.7,60.7,60.7,485.8,60.7,60.7,60.7,60.7,61.7,61.7,61.7,61.7,493.3,61.7,61.7,61.7,61.7,68.6,68.6,68.6,68.6,548.7,68.6,68.6,68.6,68.6
2025-01-20 09:28:03,6.7,0.0,0.0,6.7,0.4,58.6,0.4,55.4,0.4,61.1,0.4,58.7,55.4,0.4,0.4,55.4,61.1,0.4,58.7,58.7,0.4,0.4,0.4,55.4,0.4,61.2,61.1,0.4,12.2,0.0,61.1,0.4,0.4,0.4,58.6,55.4,61.1,0.4,0.4,58.7,55.4,0.4,0.4,58.7,55.4,0.4,58.7,55.4,61.2,0.4,0.4,61.1,0.4,0.4,3.0,469.3,443.0,3.0,3.1,489.1,57.4,57.4,57.4,57.4,459.5,57.4,57.4,57.4,57.4,59.6,59.6,59.5,59.6,476.5,59.6,59.6,59.6,59.6,68.3,68.4,68.4,68.3,546.7,68.3,68.4,68.4,68.3
2025-01-20 09:28:33,14.8,0.0,0.0,14.8,0.4,75.8,0.4,72.7,0.4,74.8,0.4,75.8,72.7,0.4,0.4,72.7,74.8,0.4,75.7,75.7,0.4,0.4,0.4,72.7,0.4,74.8,74.8,0.4,20.6,0.0,74.8,0.4,0.4,0.4,75.8,72.7,74.8,0.4,0.4,75.8,72.7,0.4,0.4,75.8,72.7,0.4,75.7,72.7,74.8,0.4,0.4,74.8,0.4,0.4,3.0,606.0,581.7,3.0,3.1,598.6,74.6,74.6,74.6,74.6,596.7,74.6,74.6,74.6,74.6,73.8,73.8,73.8,73.8,590.1,73.8,73.8,73.8,73.8,81.6,81.6,81.6,81.6,652.5,81.6,81.6,81.6,81.6
2025-01-20 09:29:03,7.2,0.0,0.0,7.2,0.4,56.1,0.4,54.9,0.4,58.2,0.4,56.1,55.0,0.4,0.4,55.0,58.2,0.4,56.1,56.1,0.4,0.4,0.4,55.0,0.4,58.2,58.2,0.4,13.6,0.0,58.2,0.4,0.4,0.4,56.1,55.0,58.2,0.4,0.4,56.1,55.0,0.4,0.4,56.1,55.0,0.4,56.1,55.0,58.2,0.4,0.4,58.2,0.4,0.4,3.0,448.9,439.9,3.0,3.1,465.6,59.2,59.1,59.1,59.1,473.1,59.1,59.2,59.1,59.1,59.0,59.0,59.0,59.0,472.0,59.0,59.0,59.0,59.0,67.8,67.8,67.8,67.8,542.3,67.8,67.8,67.8,67.8
2025-01-20 09:29:33,14.1,0.0,0.0,14.1,0.4,58.9,0.4,53.7,0.4,62.5,0.4,58.9,53.6,0.4,0.4,53.6,62.4,0.4,58.9,58.9,0.4,0.4,0.4,53.6,0.4,62.4,62.5,0.4,21.0,0.0,62.4,0.4,0.4,0.4,58.9,53.6,62.4,0.4,0.4,58.9,53.6,0.4,0.4,58.9,53.6,0.4,58.9,53.6,62.5,0.4,0.4,62.5,0.4,0.4,3.0,470.9,429.1,3.0,3.1,499.6,56.8,56.9,56.8,56.8,454.8,56.8,56.8,56.9,56.8,59.8,59.8,59.8,59.8,478.6,59.8,59.8,59.8,59.8,64.7,64.7,64.8,64.8,518.0,64.7,64.8,64.8,64.7
2025-01-20 09:30:03,7.6,0.0,0.0,7.6,0.4,59.7,0.4,54.9,0.4,60.3,0.4,59.6,54.9,0.4,0.4,54.9,60.3,0.4,59.7,59.6,0.4,0.4,0.4,54.9,0.4,60.3,60.3,0.4,15.2,0.0,60.3,0.4,0.4,0.4,59.7,54.9,60.3,0.4,0.4,59.7,54.9,0.4,0.4,59.6,54.9,0.4,59.6,54.9,60.3,0.4,0.4,60.3,0.4,0.4,3.0,477.2,439.4,3.0,3.1,482.5,60.0,60.0,60.0,60.0,479.7,60.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,456.3,57.0,57.0,57.0,57.0,70.0,70.0,70.0,70.0,560.1,70.0,70.0,70.0,70.0
2025-01-20 09:30:33,13.0,0.0,0.0,13.0,0.5,58.2,0.5,55.1,0.5,61.5,0.5,58.2,55.1,0.5,0.5,55.1,61.5,0.5,58.2,58.2,0.5,0.5,0.5,55.1,0.5,61.5,61.5,0.5,20.3,0.0,61.5,0.5,0.5,0.5,58.2,55.1,61.5,0.5,0.5,58.2,55.1,0.5,0.5,58.2,55.1,0.5,58.2,55.1,61.5,0.5,0.5,61.5,0.5,0.5,4.1,465.9,440.5,4.1,4.2,492.2,56.8,56.8,56.9,56.9,454.8,56.9,56.8,56.8,56.9,59.9,59.9,59.9,59.9,478.9,59.8,59.9,59.9,59.9,66.6,66.6,66.6,66.6,532.5,66.6,66.6,66.6,66.6
2025-01-20 09:31:03,3.1,0.0,0.0,3.1,0.4,53.1,0.4,72.1,0.4,59.1,0.4,53.1,72.0,0.4,0.4,72.0,59.1,0.4,53.1,53.1,0.4,0.4,0.4,72.0,0.4,59.2,59.1,0.4,9.5,0.0,59.1,0.4,0.4,0.4,53.1,72.0,59.2,0.4,0.4,53.2,72.1,0.4,0.4,53.1,72.0,0.4,53.1,72.0,59.1,0.4,0.4,59.1,0.4,0.4,3.0,425.1,576.3,3.0,3.1,473.1,60.7,60.7,60.7,60.7,485.4,60.7,60.7,60.7,60.7,60.4,60.4,60.4,60.4,482.9,60.4,60.4,60.4,60.4,72.7,72.7,72.7,72.7,581.6,72.7,72.7,72.7,72.7
2025-01-20 09:31:33,15.3,0.0,0.0,15.3,0.4,64.6,0.4,55.8,0.4,62.2,0.4,64.7,55.8,0.4,0.4,55.8,62.2,0.4,64.6,64.6,0.4,0.4,0.4,55.8,0.4,62.2,62.2,0.4,21.7,0.0,62.2,0.4,0.4,0.4,64.6,55.8,62.2,0.4,0.4,64.6,55.8,0.4,0.4,64.7,55.8,0.4,64.6,55.8,62.2,0.4,0.4,62.2,0.4,0.4,3.0,517.1,446.8,3.0,3.1,497.6,59.5,59.5,59.5,59.5,476.1,59.5,59.5,59.5,59.5,59.8,59.8,59.8,59.8,478.7,59.9,59.8,59.8,59.8,68.5,68.5,68.5,68.5,547.9,68.5,68.5,68.5,68.5
2025-01-20 09:32:03,16.1,0.0,0.0,16.1,0.4,59.4,0.4,58.0,0.4,61.9,0.4,59.4,58.0,0.4,0.4,58.0,61.9,0.4,59.4,59.4,0.4,0.4,0.4,58.0,0.4,61.9,61.9,0.4,26.5,0.0,61.9,0.4,0.4,0.4,59.4,58.0,61.9,0.4,0.4,59.4,58.0,0.4,0.4,59.4,58.0,0.4,59.4,58.0,61.9,0.4,0.4,61.9,0.4,0.4,3.0,475.1,463.9,3.0,3.1,495.3,59.8,59.8,59.8,59.8,478.5,59.8,59.8,59.8,59.8,60.0,60.0,60.0,60.0,480.1,60.0,60.0,60.0,60.0,71.5,71.5,71.5,71.5,572.1,71.5,71.5,71.5,71.5
2025-01-20 09:32:33,13.9,0.0,0.0,13.9,0.4,74.8,0.4,69.8,0.4,76.2,0.4,74.8,69.9,0.4,0.4,69.8,76.1,0.4,74.8,74.8,0.4,0.4,0.4,69.9,0.4,76.1,76.2,0.4,20.8,0.0,76.1,0.4,0.4,0.4,74.8,69.9,76.1,0.4,0.4,74.8,69.9,0.4,0.4,74.8,69.9,0.4,74.8,69.9,76.1,0.4,0.4,76.2,0.4,0.4,3.0,598.3,558.9,3.0,3.1,609.1,72.2,72.2,72.2,72.2,577.4,72.2,72.2,72.2,72.2,75.0,75.0,75.0,75.0,600.0,75.0,75.0,75.0,75.0,79.8,79.8,79.8,79.8,638.4,79.8,79.8,79.8,79.8
2025-01-20 09:33:03,6.4,0.0,0.0,6.4,0.4,56.2,0.4,54.8,0.4,62.1,0.4,56.2,54.8,0.4,0.4,54.8,62.1,0.4,56.2,56.2,0.4,0.4,0.4,54.8,0.4,62.1,62.1,0.4,12.4,0.0,62.2,0.4,0.4,0.4,56.2,54.8,62.1,0.4,0.4,56.2,54.8,0.4,0.4,56.2,54.8,0.4,56.2,54.8,62.1,0.4,0.4,62.1,0.4,0.4,3.0,449.5,438.2,3.0,3.1,497.1,62.6,62.6,62.6,62.6,500.6,62.6,62.6,62.6,62.6,57.8,57.8,57.9,57.8,462.8,57.8,57.8,57.9,57.8,67.4,67.4,67.4,67.4,539.0,67.4,67.4,67.4,67.4
2025-01-20 09:33:33,13.0,0.0,0.0,13.0,0.4,61.1,0.4,55.0,0.4,61.4,0.4,61.1,55.0,0.4,0.4,55.0,61.5,0.4,61.1,61.1,0.4,0.4,0.4,55.0,0.4,61.5,61.5,0.4,18.9,0.0,61.4,0.4,0.4,0.4,61.1,55.0,61.5,0.4,0.4,61.1,55.0,0.4,0.4,61.1,55.0,0.4,61.1,55.0,61.5,0.4,0.4,61.5,0.4,0.4,3.0,488.9,440.2,3.0,3.1,491.7,60.3,60.3,60.3,60.3,482.4,60.3,60.3,60.3,60.3,59.3,59.3,59.3,59.4,474.7,59.3,59.3,59.3,59.4,68.8,68.8,68.8,68.8,550.3,68.8,68.8,68.8,68.8
2025-01-20 09:34:03,7.0,0.0,0.0,7.0,0.4,59.2,0.4,58.5,0.4,63.3,0.4,59.2,58.5,0.4,0.4,58.6,63.3,0.4,59.2,59.2,0.4,0.4,0.4,58.5,0.4,63.3,63.3,0.4,12.5,0.0,63.3,0.4,0.4,0.4,59.2,58.6,63.3,0.4,0.4,59.2,58.6,0.4,0.4,59.2,58.6,0.4,59.2,58.6,63.3,0.4,0.4,63.3,0.4,0.4,3.0,473.8,468.7,3.0,3.1,506.3,56.7,56.7,56.7,56.7,453.8,56.7,56.7,56.7,56.7,60.2,60.2,60.2,60.2,481.5,60.2,60.2,60.2,60.2,68.0,68.0,68.0,68.0,543.7,68.0,68.0,68.0,68.0
