Disk Write KB/s his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 11:04:33,172.7,0.0,0.0,172.7,0.1,2.7,0.0,2.1,0.0,5.6,0.0,2.1,9.3,0.1,0.1,3.7,4.5,0.1,1.6,1.6,0.1,0.1,0.1,7.5,0.1,4.0,5.6,0.1,172.7,0.0,3.7,0.1,0.1,0.1,2.4,2.9,2.7,0.1,0.1,2.4,3.5,0.0,0.1,6.9,5.3,0.0,1.9,5.6,4.5,0.0,0.1,6.1,0.1,0.1,0.5,21.6,40.0,0.5,0.5,36.8,29.2,17.7,20.6,15.1,151.1,18.7,13.1,19.1,17.8,30.1,23.3,20.2,23.5,196.7,28.6,28.2,19.2,23.7,18.9,16.7,23.3,28.0,177.2,19.8,20.7,24.8,25.1
2025-01-20 11:05:03,183.0,0.0,0.0,183.0,0.0,3.7,0.1,12.3,0.1,26.4,0.1,8.8,6.1,0.1,0.1,11.5,25.5,0.1,4.8,6.9,0.1,0.1,0.0,8.3,0.1,31.4,23.0,0.1,183.0,0.0,41.0,0.1,0.1,0.0,5.1,4.5,32.0,0.1,0.1,3.2,5.1,0.1,0.1,4.5,7.2,0.1,9.6,6.1,23.9,0.1,0.1,31.0,0.1,0.1,0.5,46.6,62.4,0.5,0.5,234.3,19.6,4.1,7.2,4.9,62.4,7.4,4.0,7.2,7.9,32.3,29.7,21.4,22.3,222.3,26.5,28.4,39.3,22.4,23.6,12.5,21.8,19.2,151.5,19.0,20.0,15.7,19.7
2025-01-20 11:05:33,137.7,0.0,0.0,137.7,0.1,22.1,0.1,14.7,0.1,41.9,0.1,11.4,15.7,0.1,0.0,35.0,41.2,0.1,29.2,34.9,0.1,0.0,0.1,35.5,0.0,47.4,51.9,0.1,137.7,0.0,47.4,0.0,0.1,0.1,18.9,32.0,32.0,0.1,0.1,27.5,22.4,0.1,0.1,22.9,13.5,0.1,30.1,17.8,35.8,0.1,0.1,23.2,0.1,0.0,0.5,196.9,185.2,0.5,0.5,320.8,43.8,23.0,31.8,25.2,269.2,48.5,48.8,18.2,30.0,17.1,9.3,12.8,8.0,85.8,12.3,12.8,7.7,5.9,4.8,2.1,2.9,2.9,29.9,6.9,3.5,2.1,4.5
2025-01-20 11:06:03,256.0,0.0,0.0,256.0,0.1,21.3,0.1,23.2,0.1,20.1,0.1,20.1,17.2,0.1,0.1,26.8,28.3,0.1,23.0,28.6,0.0,0.1,0.1,18.3,0.1,15.7,26.1,0.1,256.0,0.0,19.3,0.1,0.0,0.1,30.3,20.1,27.1,0.1,0.1,25.8,25.8,0.0,0.1,21.6,25.3,0.1,21.6,19.7,16.5,0.1,0.1,20.3,0.1,0.1,0.5,192.2,176.6,0.5,0.5,173.3,9.9,8.8,8.8,7.5,71.4,7.5,12.0,8.5,8.5,25.8,18.6,23.8,24.1,206.2,35.7,27.0,28.6,22.6,7.7,12.5,7.5,6.9,64.8,8.0,6.1,8.8,7.2
2025-01-20 11:06:33,164.3,0.0,0.0,164.3,0.1,771.1,0.1,743.3,0.1,826.1,0.1,754.3,824.3,0.1,0.1,749.2,692.5,0.1,844.5,823.2,0.1,0.1,0.1,692.0,0.1,709.9,837.5,0.1,164.3,0.0,827.2,0.1,0.1,0.1,879.0,858.9,681.5,0.1,0.1,714.0,726.2,0.1,0.0,659.8,739.7,0.1,773.1,775.6,865.6,0.1,0.1,823.6,0.0,0.1,0.5,6218.9,6109.0,0.5,0.5,6264.0,707.5,737.3,727.2,744.5,5983.5,781.5,785.3,738.5,761.8,680.9,815.6,736.2,691.3,5866.0,727.9,791.7,748.3,674.2,782.5,773.3,851.0,786.1,6446.2,770.2,799.8,898.7,784.5
2025-01-20 11:07:03,242.0,0.0,0.0,242.0,0.1,15.8,0.1,5.1,0.1,23.3,0.0,14.5,6.4,0.0,0.1,6.4,25.4,0.0,12.9,11.5,0.1,0.1,0.1,6.4,0.1,19.2,19.8,0.1,242.0,0.0,19.3,0.1,0.1,0.1,21.7,9.1,24.1,0.1,0.1,13.1,6.1,0.1,0.1,16.7,12.8,0.1,19.2,8.3,24.0,0.0,0.1,18.6,0.1,0.1,0.5,125.4,60.5,0.5,0.5,173.6,29.3,33.4,39.2,27.7,293.7,32.1,37.9,44.5,49.6,12.5,7.7,14.4,6.9,79.4,10.4,7.5,4.8,15.2,4.8,5.3,2.7,3.5,33.6,5.1,4.3,3.7,4.3
2025-01-20 11:07:33,179.5,0.0,0.0,179.5,0.1,141.0,0.1,136.4,0.1,143.7,0.1,161.8,128.5,0.1,0.1,132.6,158.4,0.1,130.2,118.9,0.1,0.0,0.1,91.1,0.1,155.7,191.4,0.0,179.5,0.0,147.0,0.1,0.1,0.1,83.4,91.8,150.4,0.1,0.1,158.1,49.6,0.1,0.1,166.0,130.2,0.0,192.8,141.8,164.7,0.1,0.1,174.0,0.1,0.1,0.5,1152.2,901.9,0.5,0.5,1285.1,152.3,92.4,104.5,145.3,963.2,139.0,144.8,122.9,62.1,173.4,128.3,92.0,116.1,1038.8,120.5,159.8,80.8,168.0,95.5,158.8,139.1,111.9,997.4,146.5,140.3,88.6,116.6
2025-01-20 11:08:03,148.6,0.0,0.0,148.6,0.0,5.3,0.1,36.3,0.1,14.7,0.1,3.7,27.3,0.1,0.0,33.9,15.3,0.1,4.3,4.5,0.1,0.1,0.1,34.3,0.1,10.4,15.3,0.1,148.6,0.0,14.5,0.1,0.1,0.1,4.3,29.5,19.1,0.1,0.1,2.9,34.4,0.1,0.1,2.7,34.7,0.1,4.5,34.4,13.8,0.1,0.0,11.7,0.1,0.1,0.5,32.3,264.9,0.5,0.5,114.7,13.3,8.3,9.6,2.7,51.2,2.1,8.8,3.7,2.7,21.3,15.4,9.7,11.8,129.9,26.4,12.2,13.8,19.3,2.7,2.7,4.0,3.2,33.3,5.6,6.9,3.7,4.5
2025-01-20 11:08:33,251.9,0.0,0.0,251.9,0.1,15.0,0.0,19.6,0.1,20.1,0.1,22.9,19.3,0.1,0.1,17.1,21.4,0.1,23.2,20.4,0.1,0.1,0.1,47.4,0.0,20.5,38.1,0.1,251.9,0.0,30.1,0.1,0.1,0.0,23.2,18.2,23.5,0.0,0.1,17.0,50.9,0.0,0.1,27.3,40.0,0.1,25.0,38.8,21.8,0.1,0.1,35.6,0.1,0.1,0.5,174.0,251.4,0.5,0.5,211.1,37.8,16.5,12.8,17.3,185.0,30.4,24.3,18.5,27.4,38.0,37.8,28.2,39.5,268.1,33.1,28.2,32.3,31.1,33.2,27.8,29.2,25.5,332.9,79.3,29.3,58.8,49.7
2025-01-20 11:09:03,66.2,0.0,0.0,66.2,0.1,20.3,0.1,3.2,0.1,7.2,0.1,24.4,4.0,0.1,0.1,5.1,5.1,0.1,18.2,37.1,0.1,0.1,0.1,5.1,0.1,4.3,7.7,0.1,66.2,0.0,5.9,0.1,0.1,0.1,20.0,4.5,5.1,0.1,0.0,18.3,2.9,0.1,0.0,25.2,6.1,0.1,27.9,5.1,5.3,0.1,0.1,4.0,0.1,0.1,0.5,191.4,36.0,0.5,0.5,44.5,19.6,16.6,22.8,20.0,166.1,17.4,30.2,19.1,20.3,23.9,30.6,31.4,34.0,238.3,29.7,28.9,29.9,30.0,2.4,3.2,4.8,3.7,30.1,5.6,4.3,4.0,2.1
2025-01-20 11:09:33,178.2,0.0,0.0,178.2,0.1,12.5,0.1,26.9,0.0,12.0,0.1,12.1,25.1,0.1,0.1,17.2,8.5,0.1,10.2,8.7,0.1,0.1,0.1,36.0,0.1,12.5,12.0,0.0,178.2,0.0,11.2,0.1,0.1,0.1,14.0,10.9,8.8,0.1,0.1,11.1,13.3,0.1,0.1,11.1,29.8,0.1,10.7,20.2,12.5,0.1,0.1,6.4,0.0,0.1,0.5,90.3,179.4,0.5,0.5,84.0,7.9,12.1,14.3,11.8,78.6,6.4,6.8,12.3,7.1,26.6,18.8,26.8,22.8,180.4,16.1,17.8,18.5,33.2,27.8,13.6,18.4,16.8,179.1,19.6,32.5,24.0,26.4
2025-01-20 11:10:04,165.0,0.0,0.0,165.0,0.1,16.6,0.1,4.8,0.1,41.0,0.1,11.6,11.2,0.1,0.1,4.5,36.2,0.1,22.2,18.0,0.1,0.1,0.0,5.1,0.1,35.1,34.1,0.1,165.0,0.0,28.6,0.0,0.0,0.1,13.5,4.3,39.0,0.1,0.1,13.8,2.9,0.1,0.1,16.0,3.7,0.1,15.4,4.3,40.5,0.1,0.0,40.9,0.1,0.1,0.5,127.0,40.8,0.5,0.5,295.5,2.4,5.1,3.7,4.3,47.2,4.3,11.5,5.6,10.4,16.8,19.2,26.4,18.8,163.1,26.4,18.0,17.4,20.2,2.4,2.4,2.9,2.7,22.4,4.8,3.5,2.1,1.6
2025-01-20 11:10:33,208.7,0.0,0.0,208.7,0.1,16.5,0.1,10.2,0.1,21.9,0.0,11.3,6.6,0.1,0.1,6.1,12.4,0.1,15.5,10.0,0.1,0.1,0.1,14.9,0.0,28.2,29.6,0.1,208.7,0.0,19.9,0.1,0.1,0.1,26.7,8.5,20.4,0.1,0.1,10.6,4.7,0.1,0.1,13.5,5.0,0.0,12.9,5.2,33.0,0.0,0.1,33.8,0.1,0.0,0.5,117.0,61.2,0.5,0.5,199.2,29.8,50.3,47.4,63.8,346.0,44.4,44.0,31.1,35.3,7.2,11.3,6.6,6.3,64.0,7.7,6.1,6.3,12.4,9.5,12.8,13.8,31.1,111.5,12.3,8.1,12.2,11.6
2025-01-20 11:11:03,247.2,0.0,0.0,247.2,0.1,14.8,0.1,49.7,0.1,23.9,0.1,19.5,50.6,0.0,0.1,35.9,22.9,0.1,15.2,20.7,0.0,0.0,0.1,43.9,0.1,25.2,25.9,0.1,247.2,0.0,25.5,0.1,0.1,0.0,19.1,53.7,28.1,0.1,0.1,14.6,30.8,0.1,0.1,25.4,47.1,0.1,14.8,44.2,24.9,0.1,0.1,19.1,0.1,0.1,0.5,144.1,355.8,0.5,0.5,195.6,16.7,10.4,14.6,11.3,101.4,11.0,12.5,14.7,10.3,21.1,17.5,23.5,38.1,198.0,21.3,23.0,24.7,29.0,21.4,14.6,16.5,20.2,129.5,15.4,12.7,15.1,13.5
2025-01-20 11:11:33,177.9,0.0,0.0,177.9,0.0,224.8,0.1,298.4,0.1,261.7,0.1,297.4,306.6,0.1,0.1,244.8,336.1,0.0,275.9,343.7,0.1,0.1,0.1,209.6,0.1,282.2,291.7,0.0,177.9,0.0,314.0,0.1,0.1,0.1,204.5,293.2,306.4,0.1,0.1,363.5,356.2,0.1,0.1,250.6,279.3,0.1,325.1,243.4,262.1,0.1,0.0,194.6,0.1,0.1,0.5,2285.5,2231.6,0.5,0.5,2248.5,289.9,179.1,367.3,380.1,2546.8,297.0,276.3,325.9,431.1,373.3,224.2,314.0,299.1,2493.9,311.9,315.5,362.1,293.9,341.6,319.2,198.2,289.8,2237.6,272.6,268.8,283.4,264.0
2025-01-20 11:12:03,234.7,0.0,0.0,234.7,0.1,11.9,0.1,26.6,0.0,6.1,0.1,12.6,27.6,0.1,0.1,18.5,7.2,0.1,13.7,15.8,0.1,0.1,0.1,20.1,0.1,6.1,6.9,0.1,234.7,0.0,6.4,0.1,0.1,0.1,11.8,21.1,5.6,0.1,0.0,15.4,18.9,0.1,0.0,11.7,21.8,0.1,20.6,19.8,5.3,0.1,0.1,9.1,0.1,0.0,0.5,113.3,174.4,0.5,0.5,52.8,8.0,10.1,4.5,4.0,52.5,3.7,5.1,7.7,9.3,18.2,19.5,16.9,9.3,129.6,14.2,14.3,19.9,17.4,22.1,24.5,21.8,18.5,162.4,21.3,20.8,16.7,16.5
2025-01-20 11:12:33,94.1,0.0,0.0,94.1,0.1,105.2,0.1,137.6,0.1,178.8,0.1,111.4,113.2,0.0,0.0,101.1,225.6,0.1,146.1,119.9,0.1,0.1,0.1,130.5,0.1,165.7,141.6,0.1,94.1,0.0,156.6,0.1,0.1,0.1,139.8,159.9,176.7,0.1,0.1,115.2,162.9,0.1,0.1,86.6,87.2,0.1,133.9,117.9,149.8,0.1,0.1,152.2,0.0,0.1,0.5,958.1,1010.3,0.5,0.5,1347.1,122.0,124.0,123.2,136.6,1062.1,115.1,118.5,104.4,218.3,108.9,163.8,152.8,101.3,1029.0,139.3,145.6,96.3,121.2,87.7,148.2,114.6,123.4,867.6,87.1,58.5,170.8,77.3
2025-01-20 11:13:03,137.9,0.0,0.0,137.9,0.1,3.2,0.1,16.6,0.1,12.8,0.1,4.8,11.3,0.1,0.1,15.3,10.6,0.1,3.5,5.3,0.1,0.1,0.1,17.0,0.0,14.4,12.1,0.1,137.9,0.0,13.5,0.0,0.0,0.0,2.9,15.3,16.3,0.1,0.1,3.7,11.3,0.1,0.1,3.2,17.1,0.1,7.7,22.2,14.3,0.1,0.1,13.2,0.1,0.1,0.5,34.4,125.9,0.5,0.5,107.1,13.3,23.8,20.6,28.4,188.7,18.2,21.2,41.5,21.9,12.0,13.6,9.0,12.4,96.5,10.3,10.4,12.7,16.2,33.5,15.0,22.0,17.8,187.4,17.7,34.0,29.4,17.9
2025-01-20 11:13:33,214.8,0.0,0.0,214.8,0.0,48.9,0.1,47.5,0.1,19.7,0.1,69.6,42.0,0.1,0.1,37.4,25.8,0.1,26.4,35.6,0.1,0.1,0.0,42.6,0.1,22.3,20.5,0.1,214.8,0.0,31.4,0.1,0.1,0.1,45.0,33.7,39.7,0.0,0.1,60.6,17.9,0.0,0.1,43.5,44.1,0.1,29.3,54.7,18.6,0.1,0.0,20.1,0.1,0.0,0.5,358.8,320.1,0.5,0.5,198.0,31.0,23.1,27.9,27.1,233.5,44.4,31.3,27.3,21.6,35.8,41.5,45.4,33.0,308.9,32.6,47.6,39.0,34.1,28.5,35.5,34.2,22.4,213.0,32.7,16.4,27.0,16.3
2025-01-20 11:14:03,200.8,0.0,0.0,200.8,0.1,22.1,0.0,29.9,0.1,6.4,0.1,11.4,33.7,0.1,0.1,22.2,4.8,0.1,23.6,13.9,0.1,0.1,0.1,19.7,0.1,7.7,9.3,0.1,200.8,0.0,6.7,0.1,0.1,0.1,23.0,28.4,7.5,0.1,0.1,12.0,25.6,0.1,0.0,19.5,13.9,0.1,16.1,35.6,7.7,0.0,0.1,8.0,0.1,0.1,0.5,141.5,209.0,0.5,0.5,58.1,25.1,14.2,10.7,22.9,138.3,7.9,25.4,13.2,18.9,47.2,19.7,34.0,30.2,279.5,37.8,23.0,55.5,32.0,31.3,20.0,33.4,30.1,194.6,22.9,17.4,19.0,20.5
2025-01-20 11:14:33,240.5,0.0,0.0,240.5,0.1,10.1,0.1,3.5,0.1,61.0,0.0,14.5,9.6,0.0,0.1,3.7,45.7,0.1,10.6,7.8,0.1,0.1,0.1,8.5,0.1,29.9,24.6,0.1,240.5,0.0,53.4,0.1,0.1,0.1,6.2,7.7,29.1,0.1,0.1,12.6,9.3,0.1,0.1,14.1,15.7,0.0,8.9,5.1,30.1,0.1,0.1,46.6,0.1,0.1,0.5,84.6,63.2,0.5,0.5,320.4,22.2,28.1,16.8,26.4,188.7,18.7,20.9,26.7,29.1,14.1,14.6,9.8,14.8,102.9,12.8,15.9,11.9,9.1,4.0,3.5,4.0,3.7,29.9,4.0,3.2,3.5,4.0
2025-01-20 11:15:03,151.5,0.0,0.0,151.5,0.1,27.6,0.1,8.8,0.1,10.3,0.1,30.2,5.9,0.1,0.1,8.0,8.3,0.1,11.4,14.8,0.0,0.0,0.1,6.9,0.0,11.7,13.2,0.0,151.5,0.0,15.2,0.1,0.1,0.0,15.3,4.3,11.7,0.1,0.1,21.3,5.6,0.1,0.1,27.5,14.1,0.1,16.2,9.3,15.8,0.1,0.1,17.1,0.1,0.1,0.5,164.2,62.9,0.5,0.5,103.4,17.2,21.6,13.2,28.2,154.9,15.9,19.0,19.1,20.8,12.8,8.1,9.7,17.6,102.1,7.8,14.8,12.6,18.7,29.9,15.8,18.3,24.0,192.2,26.4,21.4,15.5,40.8
2025-01-20 11:15:33,172.6,0.0,0.0,172.6,0.0,8.5,0.1,37.4,0.1,10.7,0.1,8.0,34.1,0.1,0.1,43.2,31.6,0.0,11.5,7.2,0.1,0.1,0.1,38.6,0.1,8.6,22.2,0.1,172.6,0.0,19.8,0.1,0.1,0.1,6.4,42.9,27.6,0.1,0.0,5.3,31.0,0.1,0.1,5.6,50.1,0.1,5.6,41.5,27.4,0.1,0.1,19.0,0.1,0.0,0.5,58.1,318.8,0.5,0.5,166.9,16.4,9.5,14.7,26.8,155.5,26.9,10.1,15.6,35.6,22.4,27.3,37.5,22.5,216.5,42.5,31.5,14.1,18.6,30.8,6.5,16.2,24.6,147.0,18.7,20.0,8.0,22.3
2025-01-20 11:16:03,77.4,0.0,0.0,77.4,0.1,7.7,0.1,12.5,0.1,20.0,0.1,8.3,10.5,0.1,0.0,11.2,45.8,0.1,7.7,11.2,0.1,0.1,0.1,16.5,0.1,15.2,43.8,0.1,77.4,0.0,18.0,0.1,0.1,0.1,6.4,12.8,24.2,0.1,0.1,8.3,14.7,0.1,0.1,5.6,10.5,0.1,6.7,18.4,18.2,0.1,0.1,30.3,0.0,0.1,0.5,61.8,107.0,0.5,0.5,215.4,9.7,13.6,16.4,9.1,104.4,8.5,15.5,12.5,19.1,15.5,11.3,18.4,40.6,197.0,21.1,25.3,36.5,28.3,22.0,20.9,18.2,39.7,198.8,32.3,21.6,22.6,21.6
2025-01-20 11:16:33,298.9,0.0,0.0,298.9,0.1,328.0,0.1,338.6,0.1,324.0,0.1,348.2,299.9,0.1,0.1,235.3,363.8,0.1,328.7,381.2,0.0,0.1,0.1,310.6,0.0,189.7,158.8,0.1,298.9,0.0,235.7,0.0,0.1,0.0,321.9,335.5,234.1,0.1,0.1,374.0,246.1,0.1,0.1,336.5,323.1,0.1,353.2,290.3,241.1,0.1,0.1,234.4,0.1,0.1,0.5,2771.8,2379.4,0.5,0.5,1981.7,325.2,224.3,282.2,360.5,2335.6,303.3,275.4,291.0,273.8,313.5,331.3,313.0,233.7,2349.6,346.5,239.4,286.0,286.3,293.5,271.7,209.2,304.8,2281.7,281.8,292.0,357.4,271.3
2025-01-20 11:17:03,202.6,0.0,0.0,202.6,0.1,12.6,0.0,6.1,0.1,44.7,0.1,21.6,6.9,0.0,0.1,7.2,38.8,0.1,10.5,11.9,0.1,0.1,0.1,6.9,0.1,30.6,64.3,0.1,202.6,0.0,43.9,0.1,0.1,0.1,9.5,6.4,27.1,0.0,0.1,23.0,5.6,0.0,0.1,9.4,7.2,0.1,10.1,16.3,32.3,0.1,0.0,60.6,0.1,0.0,0.5,110.1,62.6,0.5,0.5,342.2,48.0,41.1,39.2,35.2,331.0,39.6,50.1,40.0,37.6,20.0,5.6,10.2,10.6,85.2,6.7,11.5,7.6,13.1,16.5,16.8,13.8,11.2,122.2,23.9,12.5,13.1,14.5
2025-01-20 11:17:33,245.9,0.0,0.0,245.9,0.0,603.7,0.1,569.1,0.0,632.7,0.0,718.6,591.3,0.1,0.1,780.5,653.7,0.1,543.5,717.6,0.1,0.1,0.1,659.9,0.1,625.1,645.0,0.1,245.9,0.0,649.9,0.1,0.1,0.1,547.3,733.0,587.1,0.1,0.1,719.5,569.2,0.1,0.0,595.6,645.2,0.1,641.7,669.8,673.5,0.0,0.1,630.9,0.1,0.1,0.5,5085.9,5218.0,0.5,0.5,5097.8,575.8,674.8,615.2,553.0,4897.9,621.1,561.6,653.1,643.4,586.1,629.1,627.9,677.2,5036.2,653.2,580.8,590.7,691.1,543.0,654.8,600.5,711.0,5041.0,610.5,657.8,615.5,647.9
2025-01-20 11:18:03,181.0,0.0,0.0,181.0,0.1,15.1,0.1,21.4,0.1,11.8,0.1,21.6,27.7,0.1,0.1,14.8,11.5,0.1,18.0,18.9,0.1,0.0,0.1,13.0,0.0,17.7,9.8,0.1,181.0,0.0,14.0,0.1,0.1,0.1,19.5,21.1,8.7,0.1,0.1,30.8,15.4,0.1,0.1,30.8,22.2,0.0,20.6,11.9,15.0,0.1,0.1,13.3,0.1,0.1,0.5,175.4,149.1,0.5,0.5,101.8,10.1,10.4,11.6,7.9,80.5,12.6,8.8,12.4,6.8,15.2,12.1,13.5,26.7,149.6,16.5,23.6,17.2,24.9,18.9,23.7,15.1,22.1,183.6,33.5,34.3,21.9,14.2
2025-01-20 11:18:33,220.8,0.0,0.0,220.8,0.1,7.7,0.1,18.2,0.1,36.3,0.1,6.1,22.9,0.1,0.1,22.4,43.1,0.1,4.5,6.4,0.1,0.1,0.0,15.0,0.1,21.5,30.1,0.0,220.8,0.0,25.7,0.1,0.0,0.0,6.7,21.7,24.1,0.1,0.1,6.1,17.9,0.1,0.1,9.6,17.4,0.1,6.9,15.7,29.7,0.1,0.1,37.5,0.1,0.1,0.5,54.1,149.4,0.5,0.5,247.9,5.9,9.6,4.0,3.7,46.6,3.7,4.8,9.9,5.1,37.6,30.4,34.3,30.5,274.2,28.3,25.8,36.0,51.4,8.4,8.2,9.5,11.6,74.4,7.6,8.7,13.0,7.4
2025-01-20 11:19:03,190.4,0.0,0.0,190.4,0.1,2.9,0.1,11.7,0.1,14.6,0.1,4.8,31.8,0.0,0.1,21.7,18.0,0.0,3.7,4.8,0.1,0.1,0.1,36.6,0.1,12.8,19.0,0.1,190.4,0.0,13.1,0.1,0.1,0.1,2.4,17.7,14.3,0.1,0.1,3.5,10.5,0.1,0.1,4.3,39.5,0.1,5.1,23.0,15.4,0.1,0.1,14.3,0.1,0.0,0.5,31.5,192.4,0.5,0.5,121.4,33.0,21.1,40.2,33.0,249.1,27.7,25.6,28.5,40.1,7.5,7.7,4.8,7.5,61.6,12.0,6.7,8.8,6.7,31.2,52.7,36.9,33.0,300.9,25.5,55.6,26.4,39.6
2025-01-20 11:19:33,100.3,0.0,0.0,100.3,0.1,8.7,0.1,10.7,0.1,16.2,0.1,15.4,9.9,0.1,0.1,23.5,17.2,0.1,18.3,11.1,0.1,0.1,0.1,9.6,0.1,17.7,18.8,0.1,100.3,0.0,18.6,0.1,0.1,0.1,11.8,15.7,16.3,0.1,0.0,11.8,18.7,0.1,0.1,15.0,11.2,0.1,11.6,13.9,16.4,0.1,0.1,18.5,0.1,0.1,0.5,103.7,113.0,0.5,0.5,139.5,19.7,14.0,16.2,16.4,129.9,15.5,14.2,20.8,13.2,12.9,21.1,14.1,20.4,141.3,17.8,17.2,17.1,20.7,6.1,4.8,4.0,4.3,38.6,5.1,4.3,5.9,4.3
2025-01-20 11:20:03,191.6,0.0,0.0,191.6,0.1,37.5,0.1,8.3,0.1,4.0,0.1,28.4,12.0,0.1,0.0,2.4,6.4,0.1,34.7,23.7,0.1,0.1,0.1,2.9,0.0,3.5,6.4,0.1,191.6,0.0,6.9,0.1,0.1,0.1,28.6,2.7,11.5,0.1,0.1,22.3,3.2,0.1,0.1,21.6,12.8,0.1,32.5,7.7,7.7,0.1,0.1,4.5,0.0,0.1,0.5,229.3,52.0,0.5,0.5,50.9,9.3,5.6,4.3,5.1,49.0,4.0,5.1,8.8,6.9,30.8,22.4,31.8,32.3,255.2,38.9,31.1,39.4,28.6,4.3,6.9,2.4,4.5,30.1,3.2,2.7,1.9,4.3
2025-01-20 11:20:33,182.3,0.0,0.0,182.3,0.1,23.1,0.0,2.7,0.1,25.5,0.1,16.6,5.3,0.0,0.1,4.5,25.5,0.1,7.0,19.3,0.0,0.1,0.1,2.9,0.1,17.2,26.2,0.1,182.3,0.0,24.7,0.0,0.1,0.1,8.8,2.9,20.9,0.0,0.1,22.3,4.5,0.0,0.1,12.0,4.3,0.1,6.7,3.2,19.2,0.1,0.0,24.8,0.1,0.1,0.5,115.8,30.4,0.5,0.5,183.9,7.0,19.3,15.9,6.9,81.3,17.4,3.7,3.8,7.4,13.0,9.2,10.4,8.2,89.2,12.0,7.2,11.1,18.1,22.3,23.2,20.6,31.1,190.6,20.6,18.2,28.6,26.2
2025-01-20 11:21:03,251.7,0.0,0.0,251.7,0.1,13.3,0.1,18.8,0.0,5.9,0.0,32.7,17.9,0.1,0.1,21.8,10.9,0.1,22.9,16.8,0.1,0.1,0.1,33.9,0.1,4.3,11.5,0.0,251.7,0.0,4.3,0.1,0.1,0.1,17.5,21.4,6.4,0.1,0.1,15.2,12.1,0.1,0.1,8.9,20.0,0.1,18.4,24.3,5.3,0.0,0.1,6.9,0.1,0.1,0.5,145.5,170.2,0.5,0.5,55.4,17.4,15.5,13.5,15.4,150.6,17.5,20.3,28.7,22.3,4.3,11.2,6.7,5.6,61.0,5.1,12.0,10.4,5.9,20.9,22.2,14.4,28.4,172.1,22.8,21.9,19.1,22.5
2025-01-20 11:21:33,190.6,0.0,0.0,190.6,0.0,309.5,0.1,268.8,0.1,387.0,0.1,285.0,326.8,0.1,0.0,325.4,230.3,0.1,306.9,196.4,0.1,0.1,0.1,341.7,0.1,318.5,353.9,0.1,190.6,0.0,311.5,0.1,0.1,0.1,279.6,331.7,250.0,0.1,0.1,366.7,291.3,0.1,0.0,239.6,265.7,0.1,256.0,288.0,368.2,0.1,0.1,387.8,0.0,0.1,0.5,2239.9,2439.3,0.5,0.5,2607.2,333.2,221.9,217.3,269.5,2114.7,251.1,280.9,250.5,290.2,251.1,217.5,348.0,266.0,2206.4,219.8,297.0,364.8,242.2,267.4,279.2,304.6,373.8,2419.4,267.9,252.2,316.8,357.5
2025-01-20 11:22:03,207.5,0.0,0.0,207.5,0.1,32.2,0.1,24.6,0.1,6.9,0.1,32.8,25.3,0.1,0.1,26.8,9.1,0.1,35.9,27.9,0.0,0.1,0.0,26.6,0.1,11.7,11.2,0.1,207.5,0.0,12.3,0.0,0.0,0.0,31.0,16.3,13.3,0.1,0.1,38.2,20.3,0.1,0.1,31.6,22.9,0.1,31.4,22.0,6.4,0.1,0.1,9.3,0.1,0.1,0.5,261.2,184.8,0.5,0.5,80.2,20.5,27.0,29.6,19.9,180.1,21.4,18.1,17.9,25.6,7.2,8.8,8.3,12.3,65.3,7.2,8.5,6.9,6.1,9.9,5.6,6.7,16.0,66.4,4.8,9.6,5.9,8.0
2025-01-20 11:22:33,201.4,0.0,0.0,201.4,0.1,107.3,0.1,149.5,0.1,126.2,0.1,126.4,85.4,0.1,0.1,91.4,128.3,0.1,178.4,104.6,0.1,0.1,0.1,137.9,0.0,118.3,116.2,0.0,201.4,0.0,152.1,0.1,0.1,0.1,144.2,136.7,133.1,0.1,0.1,129.8,161.5,0.1,0.1,112.3,63.4,0.1,170.9,126.9,178.8,0.1,0.1,125.6,0.1,0.1,0.5,1073.7,952.7,0.5,0.5,1078.7,177.5,163.2,145.5,139.6,1185.1,120.4,156.8,149.1,133.2,172.8,110.0,116.7,131.7,1061.3,89.6,136.0,132.2,172.2,137.8,162.2,112.3,127.2,1018.2,146.2,106.6,86.4,139.6
